elapsedTime;nombre;et_x;et_y;et_z;et_pixel_uv_x;et_pixel_uv_y;head_pose_x;head_pose_y;head_pose_z;head_euler_x;head_euler_y;head_euler_z;head_quat_xyzw;Eye_Right_Blink;Eye_Left_Blink
31.8580;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2310;-1.4597;0.4099163;0.3901101;-0.4273;1.6213;-1.2961;9.7129;269.2286;0.9143;(.0538, -.7097, .0658, .6993);0.0000;0.0000
31.8820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2298;-1.4596;0.4100106;0.3894255;-0.4272;1.6213;-1.2962;9.7178;269.2334;0.9267;(.0538, -.7097, .0660, .6993);0.0000;0.0000
31.9040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2318;-1.4591;0.4102627;0.3905834;-0.4270;1.6214;-1.2963;9.6827;269.2607;0.9690;(.0533, -.7096, .0660, .6995);0.0000;0.0000
31.9260;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2344;-1.4594;0.4100935;0.3921463;-0.4268;1.6213;-1.2963;9.6656;269.2493;1.0129;(.0529, -.7097, .0661, .6994);0.0000;0.0000
31.9480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2415;-1.4596;0.4099973;0.3963971;-0.4267;1.6214;-1.2964;9.6444;269.2521;1.0346;(.0526, -.7097, .0661, .6994);0.0000;0.0000
31.9690;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2445;-1.4618;0.408685;0.3982385;-0.4265;1.6215;-1.2965;9.6146;269.2249;0.9795;(.0528, -.7098, .0656, .6993);0.0000;0.0000
31.9920;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2485;-1.4668;0.4056421;0.4006398;-0.4265;1.6216;-1.2966;9.5662;269.1946;0.9947;(.0524, -.7101, .0654, .6991);0.0000;0.0000
32.0150;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2522;-1.4688;0.4044829;0.4028243;-0.4264;1.6216;-1.2967;9.5127;269.1701;0.9855;(.0521, -.7102, .0651, .6990);0.0000;0.0000
32.0370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2546;-1.4689;0.4043922;0.4042776;-0.4263;1.6217;-1.2968;9.4610;269.1742;0.9727;(.0519, -.7102, .0647, .6991);0.0000;0.0000
32.0590;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2540;-1.4685;0.4046389;0.4039317;-0.4263;1.6218;-1.2968;9.4457;269.1860;0.9629;(.0518, -.7102, .0645, .6992);0.0000;0.0000
32.0820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2608;-1.4606;0.409413;0.4079789;-0.4263;1.6218;-1.2968;9.4636;269.1958;1.0214;(.0516, -.7101, .0650, .6992);0.0000;0.0000
32.1040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2485;-1.4649;0.4068055;0.4006321;-0.4263;1.6217;-1.2969;9.4804;269.2167;1.0559;(.0515, -.7100, .0653, .6993);0.0000;0.0000
32.1260;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2491;-1.4619;0.4086286;0.4009913;-0.4263;1.6217;-1.2969;9.4882;269.2484;1.0673;(.0515, -.7098, .0654, .6995);0.0000;0.0000
32.1480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2500;-1.4627;0.4081552;0.4015415;-0.4264;1.6217;-1.2970;9.4973;269.2627;1.0621;(.0516, -.7097, .0654, .6996);0.0000;0.0000
32.1700;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2462;-1.4618;0.408645;0.3992345;-0.4263;1.6217;-1.2970;9.5023;269.2659;1.0702;(.0516, -.7097, .0655, .6996);0.0000;0.0000
32.1920;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2455;-1.4611;0.4090935;0.3987967;-0.4264;1.6216;-1.2971;9.4957;269.2459;1.0211;(.0518, -.7098, .0651, .6995);0.0000;0.0000
32.2150;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2456;-1.4632;0.4078525;0.3988824;-0.4265;1.6216;-1.2971;9.5093;269.2221;0.9943;(.0521, -.7099, .0651, .6993);0.0000;0.0000
32.2370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2381;-1.4639;0.4073948;0.3943925;-0.4266;1.6216;-1.2972;9.5102;269.2005;0.9852;(.0521, -.7100, .0650, .6992);0.0000;0.0000
32.2590;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2383;-1.4631;0.4078676;0.3944976;-0.4267;1.6216;-1.2972;9.5116;269.2079;1.0112;(.0520, -.7100, .0652, .6992);0.0000;0.0000
32.2820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2419;-1.4627;0.4081548;0.3966489;-0.4268;1.6216;-1.2972;9.5086;269.1817;1.0399;(.0517, -.7102, .0654, .6991);0.0000;0.0000
32.3040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2444;-1.4621;0.408498;0.3981532;-0.4269;1.6217;-1.2972;9.4975;269.2065;1.0725;(.0515, -.7101, .0655, .6992);0.0000;0.0000
32.3260;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2457;-1.4630;0.407933;0.3989325;-0.4270;1.6217;-1.2972;9.4743;269.1907;1.0746;(.0513, -.7102, .0654, .6991);0.0000;0.0000
32.3490;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2461;-1.4625;0.4082383;0.3992049;-0.4271;1.6217;-1.2973;9.4724;269.1976;1.0672;(.0514, -.7101, .0653, .6992);0.0000;0.0000
32.3710;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2436;-1.4657;0.4063543;0.3976759;-0.4271;1.6217;-1.2973;9.5145;269.1667;1.0525;(.0517, -.7103, .0655, .6990);0.0000;0.0000
32.3930;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2421;-1.4661;0.406078;0.3967865;-0.4273;1.6217;-1.2973;9.5293;269.1542;1.0284;(.0519, -.7103, .0654, .6989);0.0000;0.0000
32.4160;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2410;-1.4648;0.4068493;0.3961337;-0.4274;1.6216;-1.2973;9.5352;269.1561;1.0058;(.0521, -.7103, .0653, .6989);0.0000;0.0000
32.4370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2408;-1.4626;0.4081925;0.3960147;-0.4276;1.6216;-1.2973;9.5413;269.1430;1.0238;(.0520, -.7104, .0655, .6988);0.0000;0.0000
32.4610;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2403;-1.4609;0.4092243;0.3957214;-0.4277;1.6216;-1.2973;9.5499;269.1613;1.0324;(.0520, -.7103, .0656, .6989);0.0000;0.0000
32.4820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2370;-1.4596;0.4099547;0.3937277;-0.4279;1.6216;-1.2973;9.5671;269.1622;1.0275;(.0522, -.7103, .0657, .6989);0.0000;0.0000
32.5030;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2341;-1.4605;0.4094687;0.391995;-0.4280;1.6215;-1.2973;9.5870;269.1585;1.0496;(.0522, -.7103, .0659, .6989);0.0000;0.0000
32.5250;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2312;-1.4589;0.4103741;0.390278;-0.4283;1.6215;-1.2972;9.5891;269.1457;1.0867;(.0519, -.7104, .0662, .6988);0.0000;0.0000
32.5480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2324;-1.4574;0.4113264;0.3909622;-0.4285;1.6216;-1.2973;9.5858;269.1641;1.0550;(.0521, -.7103, .0659, .6989);0.0000;0.0000
32.5700;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2306;-1.4564;0.411896;0.3898729;-0.4287;1.6216;-1.2973;9.6210;269.1794;1.0083;(.0526, -.7101, .0659, .6990);0.0000;0.0000
32.5920;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2310;-1.4545;0.4130202;0.3901071;-0.4288;1.6215;-1.2973;9.6434;269.1762;1.0066;(.0528, -.7101, .0660, .6990);0.0000;0.0000
32.6150;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2282;-1.4549;0.4127794;0.3884558;-0.4289;1.6214;-1.2972;9.6919;269.1772;1.0637;(.0527, -.7101, .0667, .6989);0.0000;0.0000
32.6360;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2240;-1.4557;0.4123327;0.3859327;-0.4291;1.6213;-1.2972;9.7042;269.1749;1.0565;(.0528, -.7101, .0667, .6989);0.0000;0.0000
32.6590;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2236;-1.4551;0.4126565;0.3856753;-0.4292;1.6213;-1.2972;9.6959;269.1955;1.0451;(.0529, -.7100, .0666, .6990);0.0000;0.0000
32.6820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2297;-1.4556;0.4123726;0.3893729;-0.4292;1.6214;-1.2973;9.6737;269.1851;1.0714;(.0526, -.7101, .0666, .6990);0.0000;0.0000
32.7030;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2296;-1.4566;0.4117915;0.3892721;-0.4292;1.6215;-1.2971;9.6771;269.1614;1.0911;(.0524, -.7103, .0667, .6988);0.0000;0.0000
32.7250;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2290;-1.4567;0.4117199;0.3889592;-0.4291;1.6214;-1.2971;9.6892;269.1583;1.0722;(.0526, -.7103, .0667, .6988);0.0000;0.0000
32.7490;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2302;-1.4603;0.4095779;0.3896446;-0.4290;1.6216;-1.2971;9.6879;269.1189;1.0689;(.0526, -.7105, .0667, .6986);0.0000;0.0000
32.7700;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2324;-1.4623;0.4083524;0.3909834;-0.4290;1.6216;-1.2971;9.6458;269.0940;1.0521;(.0525, -.7107, .0663, .6984);0.0000;0.0000
32.7910;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2341;-1.4628;0.4080415;0.3919968;-0.4290;1.6216;-1.2971;9.6133;269.0795;0.9631;(.0528, -.7107, .0656, .6984);0.0000;0.0000
32.8150;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2376;-1.4601;0.4096845;0.3940682;-0.4289;1.6216;-1.2970;9.5743;269.1108;0.9817;(.0525, -.7106, .0655, .6986);0.0000;0.0000
32.8380;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2404;-1.4588;0.4104444;0.3957443;-0.4290;1.6217;-1.2969;9.5809;269.1008;1.0194;(.0523, -.7106, .0657, .6985);0.0000;0.0000
32.8590;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2385;-1.4599;0.4097788;0.3946087;-0.4290;1.6217;-1.2969;9.6103;269.0956;1.0224;(.0524, -.7107, .0659, .6985);0.0000;0.0000
32.8810;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2365;-1.4594;0.4101008;0.3934452;-0.4290;1.6217;-1.2969;9.5941;269.1003;1.0132;(.0524, -.7106, .0658, .6985);0.0000;0.0000
32.9030;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2354;-1.4572;0.4114245;0.3927452;-0.4289;1.6216;-1.2969;9.5714;269.0888;1.0063;(.0523, -.7107, .0656, .6985);0.0000;0.0000
32.9240;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2374;-1.4583;0.4107409;0.3939538;-0.4289;1.6216;-1.2969;9.5627;269.0830;0.9957;(.0523, -.7107, .0655, .6984);0.0000;0.0000
32.9480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2371;-1.4587;0.4105182;0.3938036;-0.4289;1.6216;-1.2967;9.5618;269.0960;0.9578;(.0525, -.7106, .0652, .6985);0.0000;0.0000
32.9700;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2338;-1.4580;0.4109631;0.3918197;-0.4289;1.6216;-1.2967;9.5896;269.1154;0.9390;(.0528, -.7105, .0653, .6987);0.0000;0.0000
32.9920;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2300;-1.4562;0.4120515;0.389501;-0.4289;1.6215;-1.2967;9.5971;269.1157;0.9523;(.0528, -.7105, .0654, .6987);0.0000;0.0000
33.0150;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2282;-1.4526;0.4141858;0.3884682;-0.4289;1.6216;-1.2967;9.6126;269.1528;0.9545;(.0529, -.7103, .0655, .6989);0.0000;0.0000
33.0370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2249;-1.4517;0.4147187;0.3864544;-0.4287;1.6216;-1.2966;9.6126;269.1559;0.9762;(.0528, -.7103, .0656, .6989);0.0000;0.0000
33.0580;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2279;-1.4515;0.4148645;0.3882921;-0.4286;1.6217;-1.2965;9.6171;269.1752;1.0104;(.0526, -.7102, .0659, .6990);0.0000;0.0000
33.0810;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2313;-1.4518;0.4146722;0.3903174;-0.4286;1.6217;-1.2966;9.5969;269.1606;1.0177;(.0524, -.7103, .0658, .6989);0.0000;0.0000
33.1030;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2310;-1.4496;0.4159557;0.3901586;-0.4285;1.6217;-1.2966;9.5684;269.1712;1.0047;(.0523, -.7102, .0655, .6990);0.0000;0.0000
33.1250;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2353;-1.4551;0.4126622;0.3927312;-0.4283;1.6217;-1.2966;9.5397;269.1487;0.9630;(.0524, -.7103, .0651, .6989);0.0000;0.0000
33.1480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2353;-1.4564;0.4118893;0.3927165;-0.4281;1.6217;-1.2967;9.5334;269.1332;0.9523;(.0524, -.7104, .0650, .6988);0.0000;0.0000
33.1700;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2352;-1.4560;0.4121195;0.3926417;-0.4280;1.6217;-1.2968;9.5239;269.1466;0.9578;(.0523, -.7104, .0650, .6989);0.0000;0.0000
33.1920;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2219;-1.4579;0.4110072;0.3846663;-0.4278;1.6217;-1.2969;9.4978;269.1437;0.9694;(.0521, -.7104, .0649, .6989);0.1778;0.0309
33.2150;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2079;-1.4373;0.4233699;0.3762979;-0.4277;1.6217;-1.2968;9.4848;269.1834;0.9921;(.0519, -.7102, .0649, .6991);0.6449;0.3217
33.2370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2228;-1.4101;0.4396724;0.3852179;-0.4276;1.6217;-1.2967;9.4653;269.1880;0.9726;(.0519, -.7101, .0647, .6992);1.0000;0.7642
33.2820;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0427;-1.4771;0.3995161;0.2772571;-0.4273;1.6218;-1.2967;9.4202;269.1683;1.0276;(.0513, -.7103, .0648, .6990);0.7479;0.4223
33.3040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1552;-1.4280;0.4289057;0.3446992;-0.4273;1.6219;-1.2967;9.3941;269.1771;0.9423;(.0516, -.7102, .0641, .6991);0.5675;0.3364
33.3250;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1364;-1.5430;0.3600011;0.3333973;-0.4271;1.6219;-1.2967;9.3695;269.1617;0.9225;(.0516, -.7103, .0638, .6991);0.4401;0.2253
33.3480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1552;-1.5240;0.371375;0.344688;-0.4270;1.6218;-1.2967;9.3719;269.1395;0.9562;(.0514, -.7105, .0640, .6989);0.3440;0.1513
33.3710;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2211;-1.4477;0.4171179;0.3842084;-0.4268;1.6218;-1.2967;9.4085;269.1420;0.9637;(.0516, -.7104, .0643, .6989);0.2083;0.0224
33.3910;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2199;-1.4811;0.3971194;0.3834659;-0.4266;1.6219;-1.2968;9.4255;269.1386;0.9653;(.0517, -.7105, .0644, .6989);0.1684;0.0047
33.4150;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2300;-1.4820;0.3965583;0.3895137;-0.4265;1.6219;-1.2969;9.4203;269.1425;1.0033;(.0514, -.7104, .0646, .6989);0.0000;0.0000
33.4370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2290;-1.4819;0.3965876;0.3889236;-0.4263;1.6220;-1.2969;9.3920;269.1443;1.0394;(.0510, -.7105, .0647, .6989);0.0000;0.0000
33.4590;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2315;-1.4833;0.3957768;0.3904569;-0.4261;1.6220;-1.2970;9.3700;269.1708;1.0457;(.0509, -.7103, .0646, .6991);0.0000;0.0000
33.4810;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2344;-1.4873;0.3933873;0.3921505;-0.4260;1.6221;-1.2969;9.3383;269.1302;1.0276;(.0508, -.7106, .0643, .6988);0.0000;0.0000
33.5040;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2517;-1.4951;0.3887027;0.4025222;-0.4259;1.6221;-1.2970;9.3031;269.0988;1.0446;(.0504, -.7108, .0642, .6987);0.0000;0.0000
33.5260;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2421;-1.4912;0.3910168;0.3967609;-0.4257;1.6222;-1.2970;9.2837;269.0613;1.0135;(.0505, -.7110, .0639, .6985);0.0000;0.0000
33.5480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2459;-1.4905;0.3914862;0.3990614;-0.4256;1.6223;-1.2971;9.2576;269.0441;0.9548;(.0507, -.7111, .0634, .6984);0.0000;0.0000
33.5700;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2408;-1.4936;0.3896236;0.39601;-0.4256;1.6223;-1.2970;9.2661;269.0278;0.9613;(.0507, -.7112, .0635, .6983);0.0000;0.0000
33.5920;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2439;-1.4943;0.3891522;0.3978819;-0.4255;1.6223;-1.2970;9.2485;269.0505;1.0206;(.0502, -.7111, .0637, .6984);0.0000;0.0000
33.6160;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2466;-1.4925;0.3902778;0.3995115;-0.4254;1.6223;-1.2970;9.2541;269.0408;1.0330;(.0502, -.7112, .0638, .6983);0.0000;0.0000
33.6360;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2462;-1.4918;0.3906561;0.3992646;-0.4253;1.6223;-1.2970;9.2670;269.0762;1.0543;(.0501, -.7109, .0640, .6985);0.0000;0.0000
33.6580;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2458;-1.4912;0.3910348;0.399032;-0.4253;1.6223;-1.2969;9.2875;269.0991;1.0612;(.0502, -.7108, .0642, .6987);0.0000;0.0000
33.6810;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2468;-1.4897;0.3919206;0.399583;-0.4252;1.6222;-1.2968;9.2679;269.1303;1.0465;(.0502, -.7106, .0639, .6989);0.0000;0.0000
33.7030;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2463;-1.4911;0.3910973;0.3993217;-0.4253;1.6222;-1.2967;9.3102;269.1171;1.0286;(.0506, -.7107, .0641, .6988);0.0000;0.0000
33.7250;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2431;-1.4900;0.3917728;0.3973688;-0.4253;1.6222;-1.2967;9.3520;269.1288;0.9992;(.0510, -.7106, .0642, .6988);0.0000;0.0000
33.7480;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2418;-1.4895;0.3920707;0.3965859;-0.4253;1.6221;-1.2966;9.3768;269.1312;0.9756;(.0513, -.7105, .0642, .6989);0.0000;0.0000
33.7690;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2404;-1.4904;0.3915475;0.3957878;-0.4252;1.6221;-1.2965;9.4259;269.1691;0.9947;(.0515, -.7103, .0646, .6991);0.0000;0.0000
33.7910;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2458;-1.4935;0.3896349;0.3990218;-0.4251;1.6220;-1.2963;9.4557;269.2689;0.9919;(.0518, -.7097, .0647, .6997);0.0000;0.0000
33.8160;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.3020;-1.2489;0.5362871;0.4326975;-0.4251;1.6220;-1.2958;9.4937;269.6494;1.0491;(.0519, -.7073, .0651, .7020);0.0000;0.0000
33.8360;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.4563;-0.9703;0.7033256;0.5252147;-0.4251;1.6219;-1.2949;9.5058;270.2665;1.1730;(.0515, -.7036, .0657, .7057);0.0000;0.0000
33.8580;Scene/Escenario/PanelesExteriores/Cube;-13.6965;2.5151;3.5495;0;0;-0.4250;1.6219;-1.2940;9.4948;271.0236;1.3734;(.0507, -.6990, .0665, .7102);0.0000;0.0000
33.8810;Scene/Escenario/PanelesInteriores/Cube;-11.1998;2.7090;3.9422;0;0;-0.4250;1.6220;-1.2933;9.4686;271.5757;1.5032;(.0500, -.6957, .0669, .7135);0.0000;0.0000
33.9030;Scene/Escenario/PanelesInteriores/Cube;-11.1957;2.6586;3.9440;0;0;-0.4249;1.6220;-1.2928;9.4804;271.9340;1.4885;(.0504, -.6934, .0667, .7157);0.0000;0.0000
33.9250;Scene/Escenario/PanelesInteriores/Cube;-11.3880;2.2616;3.8588;0;0;-0.4248;1.6220;-1.2924;9.4651;272.1890;1.4083;(.0509, -.6918, .0660, .7173);0.0000;0.0000
33.9490;Scene/Escenario/PanelesExteriores/Cube;-13.3926;2.6421;4.4049;0;0;-0.4247;1.6219;-1.2921;9.4629;272.4346;1.3510;(.0514, -.6902, .0656, .7188);0.0000;0.0000
33.9690;Scene/Escenario/PanelesExteriores/Cube;-13.3538;2.5331;4.5143;0;0;-0.4246;1.6219;-1.2915;9.4532;272.8045;1.3702;(.0515, -.6879, .0654, .7210);0.0000;0.0000
33.9910;Scene/Escenario/PanelesInteriores/Cube;-11.4724;2.6804;3.8214;0;0;-0.4246;1.6219;-1.2909;9.4469;273.3434;1.4429;(.0513, -.6845, .0656, .7242);0.0000;0.0000
34.0140;Scene/Escenario/PanelesInteriores/Cube;-11.3954;2.6025;3.8555;0;0;-0.4244;1.6219;-1.2900;9.4253;273.9242;1.4424;(.0515, -.6809, .0652, .7277);0.0000;0.0000
34.0360;Scene/Escenario/PanelesInteriores/Cube;-10.9992;2.5489;4.0310;0;0;-0.4243;1.6221;-1.2886;9.3529;275.0525;1.5188;(.0512, -.6737, .0648, .7343);0.0000;0.0000
