elapsedTime;nombre;et_x;et_y;et_z;et_pixel_uv_x;et_pixel_uv_y;head_pose_x;head_pose_y;head_pose_z;head_euler_x;head_euler_y;head_euler_z
36.7120;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9939;1.5081;0.5000;0.7733704;0.9900776;-0.3849;1.6328;-1.2378;2.2789;303.6675;356.5499
36.7350;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.4960;0.5031;0.02189823;0.5489883;-0.3847;1.6325;-1.2370;2.5100;303.9536;356.5165
36.7570;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.4758;0.5367;0.04204785;0.5369031;-0.3842;1.6320;-1.2358;2.8535;304.4412;356.3513
36.7780;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.4450;0.5911;0.07465252;0.5184524;-0.3835;1.6313;-1.2344;3.3675;305.2242;356.0140
36.8010;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.4062;0.6590;0.1153772;0.4951537;-0.3828;1.6303;-1.2328;4.0015;306.1852;355.7242
36.8230;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.3582;0.7340;0.1603356;0.466386;-0.3820;1.6292;-1.2311;4.7678;307.2199;355.5135
36.8460;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.3127;0.8068;0.2040087;0.4390869;-0.3812;1.6280;-1.2293;5.4705;308.1960;355.3474
36.8680;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.2652;0.8839;0.2501833;0.4106177;-0.3805;1.6269;-1.2275;6.1810;309.2028;355.0981
36.8900;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.2151;0.9602;0.295968;0.3805706;-0.3798;1.6258;-1.2257;6.9115;310.1731;354.8733
36.9120;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.1653;1.0286;0.3369555;0.3507624;-0.3791;1.6247;-1.2241;7.6221;311.0170;354.7417
36.9370;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.1237;1.0918;0.3748282;0.3258281;-0.3785;1.6238;-1.2226;8.1910;311.7784;354.6260
36.9560;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.0896;1.1507;0.410178;0.3053838;-0.3780;1.6231;-1.2212;8.6346;312.4734;354.4848
36.9780;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.0576;1.2031;0.4415927;0.286178;-0.3777;1.6224;-1.2199;9.0456;313.0775;354.3484
37.0000;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.0350;1.2496;0.4694333;0.2726271;-0.3773;1.6219;-1.2186;9.3134;313.6019;354.2522
37.0230;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;1.0163;1.2927;0.4952893;0.2613993;-0.3770;1.6217;-1.2174;9.5247;314.0810;354.1432
37.0450;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.9933;1.3382;0.5225905;0.2476449;-0.3767;1.6213;-1.2163;9.7892;314.5798;354.0444
37.0680;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.9701;1.3803;0.5478153;0.2337194;-0.3766;1.6207;-1.2154;10.0561;315.0362;353.9699
37.0900;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.9477;1.4189;0.570941;0.2203082;-0.3763;1.6203;-1.2145;10.3147;315.4459;353.8390
37.1110;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.9282;1.4539;0.5919333;0.2085958;-0.3757;1.6199;-1.2133;10.5329;315.8039;353.7078
37.1340;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.9072;1.4885;0.6126859;0.1959976;-0.3756;1.6195;-1.2124;10.7708;316.1635;353.5915
37.1570;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8905;1.5177;0.6301765;0.1859944;-0.3755;1.6192;-1.2115;10.9533;316.4604;353.5467
37.1780;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8754;1.5443;0.6461444;0.1769214;-0.3754;1.6189;-1.2107;11.1169;316.7280;353.4867
37.2010;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8596;1.5662;0.6592693;0.1674362;-0.3753;1.6185;-1.2101;11.2968;316.9474;353.4219
37.2240;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8455;1.5788;0.6668261;0.159;-0.3754;1.6182;-1.2097;11.4702;317.0740;353.3521
37.2450;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8384;1.5841;0.6700128;0.1547612;-0.3754;1.6179;-1.2092;11.5573;317.1237;353.2685
37.2670;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8278;1.5945;0.6762477;0.1483896;-0.3756;1.6178;-1.2089;11.6873;317.2283;353.2166
37.2890;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8225;1.6008;0.680011;0.1452353;-0.3757;1.6176;-1.2086;11.7470;317.2907;353.1676
37.3120;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8137;1.6051;0.6825798;0.1399539;-0.3758;1.6175;-1.2084;11.8638;317.3328;353.1748
37.3340;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8042;1.6146;0.6882783;0.1342315;-0.3759;1.6174;-1.2081;11.9778;317.4270;353.1638
37.3560;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7960;1.6241;0.6940029;0.129346;-0.3760;1.6172;-1.2078;12.0712;317.5225;353.1504
37.3780;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7904;1.6295;0.6972455;0.1259758;-0.3762;1.6170;-1.2076;12.1377;317.5763;353.1193
37.4000;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7852;1.6333;0.6994774;0.1228454;-0.3764;1.6169;-1.2074;12.2024;317.6142;353.0895
37.4230;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7793;1.6384;0.702563;0.1193374;-0.3766;1.6168;-1.2072;12.2730;317.6662;353.0897
37.4450;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7750;1.6416;0.7044586;0.1167438;-0.3768;1.6166;-1.2072;12.3257;317.7002;353.1025
37.4670;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7704;1.6436;0.705652;0.1140057;-0.3770;1.6165;-1.2072;12.3843;317.7222;353.1304
37.4900;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7678;1.6483;0.7084699;0.1124241;-0.3770;1.6164;-1.2073;12.4094;317.7690;353.1625
37.5110;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7659;1.6492;0.7090371;0.1112972;-0.3772;1.6164;-1.2073;12.4345;317.7808;353.1863
37.5340;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7669;1.6479;0.7082872;0.1118867;-0.3773;1.6163;-1.2074;12.4226;317.7716;353.2160
37.5560;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7671;1.6465;0.7074024;0.1119912;-0.3775;1.6163;-1.2075;12.4238;317.7595;353.2754
37.5780;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7679;1.6453;0.7066809;0.112456;-0.3775;1.6164;-1.2075;12.4161;317.7476;353.3113
37.6010;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7689;1.6440;0.7059192;0.113052;-0.3777;1.6164;-1.2075;12.4054;317.7372;353.3487
37.6220;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7687;1.6435;0.7056209;0.1129663;-0.3778;1.6164;-1.2076;12.4089;317.7338;353.3574
37.6440;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7689;1.6453;0.7067228;0.113056;-0.3779;1.6164;-1.2076;12.4034;317.7539;353.3859
37.6670;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7708;1.6448;0.7064294;0.1142281;-0.3781;1.6164;-1.2076;12.3771;317.7515;353.4123
37.6890;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7730;1.6458;0.7069749;0.1155608;-0.3782;1.6165;-1.2077;12.3449;317.7616;353.4186
37.7110;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7768;1.6458;0.7069811;0.1178052;-0.3783;1.6166;-1.2077;12.2921;317.7624;353.4214
37.7330;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7784;1.6469;0.7076366;0.1187949;-0.3784;1.6165;-1.2078;12.2661;317.7755;353.4241
37.7550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7820;1.6458;0.7069813;0.1209358;-0.3785;1.6166;-1.2078;12.2187;317.7662;353.4709
37.7770;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7862;1.6443;0.7061079;0.1234642;-0.3787;1.6167;-1.2078;12.1641;317.7538;353.4776
37.8010;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7887;1.6432;0.7054184;0.1249293;-0.3788;1.6168;-1.2079;12.1338;317.7442;353.5023
37.8230;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7910;1.6393;0.7030886;0.1263423;-0.3788;1.6169;-1.2080;12.1095;317.7073;353.5075
37.8420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7942;1.6351;0.7005558;0.1282548;-0.3788;1.6169;-1.2080;12.0736;317.6649;353.5156
37.8650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7963;1.6282;0.6964663;0.129519;-0.3788;1.6169;-1.2081;12.0585;317.5963;353.5134
37.8870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.7982;1.6241;0.6939802;0.1306235;-0.3788;1.6169;-1.2082;12.0423;317.5553;353.5295
37.9090;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8023;1.6212;0.6922343;0.133087;-0.3788;1.6170;-1.2082;11.9910;317.5276;353.5706
37.9320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8049;1.6168;0.6896423;0.1346668;-0.3789;1.6171;-1.2083;11.9642;317.4851;353.5927
37.9540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8069;1.6120;0.6867356;0.1358675;-0.3790;1.6170;-1.2083;11.9459;317.4377;353.6025
37.9760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8108;1.6082;0.6844702;0.1382138;-0.3790;1.6172;-1.2084;11.9002;317.4008;353.5842
37.9980;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8137;1.6056;0.682903;0.13992;-0.3790;1.6172;-1.2084;11.8657;317.3733;353.5637
38.0210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8171;1.6015;0.6804487;0.1419579;-0.3790;1.6172;-1.2085;11.8254;317.3330;353.5364
38.0420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8179;1.5961;0.6772152;0.1424553;-0.3789;1.6172;-1.2083;11.8258;317.2760;353.5149
38.0650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8220;1.5912;0.6742612;0.1449252;-0.3790;1.6172;-1.2083;11.7779;317.2256;353.5286
38.0870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8239;1.5888;0.6727967;0.1460653;-0.3790;1.6172;-1.2084;11.7553;317.2015;353.5197
38.1100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8245;1.5853;0.6707219;0.1464123;-0.3789;1.6172;-1.2085;11.7544;317.1667;353.5405
38.1320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8257;1.5824;0.6689598;0.14712;-0.3788;1.6172;-1.2085;11.7431;317.1356;353.5363
38.1540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8253;1.5794;0.6671678;0.1468835;-0.3789;1.6171;-1.2084;11.7546;317.1054;353.5752
38.1760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8221;1.5762;0.6652836;0.1449683;-0.3790;1.6171;-1.2085;11.8073;317.0749;353.5730
38.1990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8212;1.5770;0.6657234;0.1444294;-0.3790;1.6170;-1.2084;11.8179;317.0817;353.5799
38.2210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8217;1.5777;0.6661497;0.1447344;-0.3790;1.6170;-1.2085;11.8090;317.0900;353.6195
38.2430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8198;1.5776;0.6660877;0.143576;-0.3790;1.6170;-1.2085;11.8369;317.0894;353.6884
38.2650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8185;1.5779;0.6662726;0.1428402;-0.3791;1.6171;-1.2085;11.8545;317.0930;353.7414
38.2870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8206;1.5780;0.6663265;0.1440857;-0.3790;1.6170;-1.2085;11.8236;317.0931;353.7617
38.3090;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8214;1.5804;0.6677597;0.1445614;-0.3791;1.6170;-1.2085;11.8073;317.1180;353.7886
38.3320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8226;1.5791;0.6670132;0.1452601;-0.3790;1.6171;-1.2086;11.7939;317.1049;353.7909
38.3540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8241;1.5767;0.6655568;0.1461717;-0.3790;1.6171;-1.2086;11.7778;317.0804;353.8116
38.3760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8249;1.5750;0.6645412;0.1466421;-0.3788;1.6171;-1.2086;11.7692;317.0620;353.8348
38.3980;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8258;1.5686;0.6607216;0.1471956;-0.3789;1.6171;-1.2087;11.7695;316.9974;353.8537
38.4210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8250;1.5622;0.6569054;0.1467361;-0.3788;1.6171;-1.2089;11.7945;316.9328;353.8719
38.4430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8249;1.5605;0.6558375;0.1466279;-0.3787;1.6171;-1.2090;11.8007;316.9145;353.8840
38.4650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8250;1.5554;0.652814;0.1467254;-0.3786;1.6171;-1.2090;11.8098;316.8622;353.8687
38.4870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8275;1.5512;0.650297;0.1482101;-0.3786;1.6171;-1.2091;11.7829;316.8185;353.8387
38.5110;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8279;1.5450;0.6465676;0.1484643;-0.3784;1.6171;-1.2091;11.7896;316.7526;353.8539
38.5320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8287;1.5433;0.6455578;0.1489618;-0.3783;1.6172;-1.2092;11.7821;316.7341;353.8454
38.5550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8311;1.5412;0.6442997;0.1503621;-0.3781;1.6172;-1.2092;11.7519;316.7113;353.7730
38.5760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8315;1.5365;0.6414484;0.1506351;-0.3779;1.6171;-1.2092;11.7548;316.6596;353.7299
38.5990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8324;1.5354;0.6407865;0.1511777;-0.3777;1.6171;-1.2093;11.7429;316.6465;353.7550
38.6220;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8318;1.5295;0.6372994;0.1507892;-0.3775;1.6172;-1.2094;11.7658;316.5842;353.8012
38.6440;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8340;1.5255;0.6348983;0.1520872;-0.3771;1.6172;-1.2095;11.7422;316.5389;353.7880
38.6660;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8386;1.5214;0.632443;0.1548739;-0.3767;1.6172;-1.2096;11.6826;316.4934;353.7532
38.6890;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8431;1.5184;0.6306038;0.1575466;-0.3765;1.6173;-1.2097;11.6248;316.4597;353.7369
38.7110;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8467;1.5155;0.6288545;0.1597051;-0.3764;1.6175;-1.2099;11.5804;316.4299;353.7112
38.7360;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8515;1.5133;0.6275738;0.1626137;-0.3761;1.6175;-1.2100;11.5139;316.4060;353.6998
38.7560;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8566;1.5084;0.624648;0.1656522;-0.3758;1.6177;-1.2101;11.4517;316.3521;353.6668
38.7780;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8577;1.5054;0.6227966;0.1662916;-0.3757;1.6177;-1.2103;11.4422;316.3199;353.6223
38.8010;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8600;1.4976;0.6181252;0.1676684;-0.3755;1.6177;-1.2104;11.4255;316.2365;353.5527
38.8230;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8636;1.4876;0.6121365;0.1698477;-0.3754;1.6178;-1.2105;11.3934;316.1311;353.4814
38.8450;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8671;1.4805;0.6079227;0.1719827;-0.3753;1.6179;-1.2107;11.3568;316.0577;353.4380
38.8670;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8708;1.4699;0.6015527;0.1741489;-0.3752;1.6178;-1.2107;11.3255;315.9440;353.3736
38.8880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8683;1.4622;0.5969274;0.1726768;-0.3752;1.6178;-1.2108;11.3777;315.8618;353.3281
38.9100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8687;1.4581;0.59449;0.1729264;-0.3751;1.6177;-1.2108;11.3789;315.8177;353.3375
38.9320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8669;1.4527;0.5912281;0.171806;-0.3752;1.6177;-1.2109;11.4186;315.7606;353.3283
38.9550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8665;1.4490;0.5890186;0.1715936;-0.3752;1.6177;-1.2109;11.4304;315.7209;353.3721
38.9760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8641;1.4482;0.5885465;0.1701607;-0.3753;1.6177;-1.2109;11.4678;315.7131;353.4152
38.9990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8620;1.4508;0.5900683;0.1689151;-0.3753;1.6176;-1.2109;11.4922;315.7404;353.5056
39.0210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8609;1.4507;0.590044;0.1682604;-0.3752;1.6175;-1.2109;11.5073;315.7398;353.5974
39.0430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8601;1.4532;0.5915357;0.1677292;-0.3752;1.6175;-1.2109;11.5148;315.7661;353.6483
39.0650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8610;1.4568;0.593676;0.1683135;-0.3751;1.6176;-1.2109;11.4938;315.8034;353.7019
39.0880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8615;1.4579;0.5943482;0.1685805;-0.3749;1.6176;-1.2109;11.4842;315.8128;353.7222
39.1100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8617;1.4598;0.5954704;0.1687394;-0.3747;1.6177;-1.2108;11.4767;315.8300;353.7331
39.1320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8638;1.4620;0.5967993;0.1699526;-0.3746;1.6177;-1.2107;11.4428;315.8518;353.6985
39.1540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8665;1.4619;0.5967621;0.1716015;-0.3744;1.6178;-1.2107;11.4026;315.8488;353.6620
39.1760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8680;1.4606;0.5959764;0.1725194;-0.3743;1.6178;-1.2108;11.3832;315.8347;353.6249
39.1990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8680;1.4589;0.5949259;0.1724813;-0.3743;1.6179;-1.2108;11.3893;315.8160;353.5782
39.2210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8710;1.4583;0.5946078;0.1742909;-0.3742;1.6179;-1.2108;11.3457;315.8089;353.5373
39.2420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8725;1.4569;0.5937352;0.1751641;-0.3741;1.6179;-1.2108;11.3275;315.7921;353.4988
39.2650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8743;1.4572;0.5938991;0.1762437;-0.3741;1.6179;-1.2107;11.3003;315.7950;353.4797
39.2870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8748;1.4556;0.5929753;0.1765708;-0.3742;1.6180;-1.2105;11.2965;315.7764;353.4771
39.3100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8732;1.4567;0.5936146;0.1756149;-0.3742;1.6179;-1.2104;11.3170;315.7870;353.4456
39.3320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;-2.9690;0.8712;1.4548;0.5924619;0.1743895;-0.3741;1.6179;-1.2103;11.3514;315.7645;353.4232
